Date,Open,High,Low,Close,Volume
2017-02-02,57.3227,57.4674,56.8675,57.2492,47500932.622804
2017-02-03,57.5464,57.7299,57.1595,57.7105,33435534.822424
2017-02-06,57.5464,57.684,57.2222,57.6781,19182981.033294
2017-02-07,57.7661,57.8032,57.3031,57.4837,21063192.183406
2017-02-08,57.6138,57.8296,57.2943,57.4036,18787738.119399
2017-02-09,57.566,58.3952,57.3862,58.0553,23995847.345056
2017-02-10,58.227,58.273,57.9772,58.0005,18865666.030931
2017-02-13,58.2184,58.7819,58.1226,58.6531,23782075.158235
2017-02-14,58.7282,59.0095,58.3707,58.8728,20323536.874592
2017-02-15,58.8102,58.8728,58.4947,58.8356,17253845.713432
2017-02-16,59.028,59.4842,58.7566,58.8278,22030125.88687
2017-02-17,58.7829,58.9812,58.6267,58.9156,21760045.75446
2017-02-21,58.907,59.2195,58.7644,58.8016,20325388.961461
2017-02-22,58.6531,58.7087,58.3972,58.6813,20043444.825388
2017-02-23,58.738,59.0182,58.5328,58.9156,21231084.011567
2017-02-24,58.8356,59.0857,58.4753,58.9156,23458050.052316
2017-02-27,58.8455,58.8455,58.3932,58.5631,17055167.676248
2017-02-28,58.4244,58.5366,58.1362,58.3365,23794167.473325
2017-03-01,58.4713,59.2556,58.3726,59.1823,24507040.725542
2017-03-02,58.9812,59.0378,58.2437,58.362,26210397.54421
2017-03-03,58.3444,58.6082,58.0063,58.5806,19577549.251085
2017-03-06,58.3276,58.8639,58.1801,58.5993,18562158.238908
2017-03-07,58.5281,59.0623,58.5281,58.7185,18287363.424338
2017-03-08,58.5894,59.3426,58.5806,59.2556,22348787.209979
2017-03-09,59.4375,59.447,58.7927,59.0182,21056358.197865
2017-03-10,59.366,59.5027,59.0378,59.202,20083165.894608
2017-03-13,59.3943,59.4423,58.8728,58.9998,22045111.511794
2017-03-14,58.8356,58.8542,58.49,58.7282,15662093.253699
2017-03-15,58.8542,59.1921,58.5806,59.0378,27236972.744861
2017-03-16,59.0378,59.0477,58.6267,58.9353,22674942.881277
2017-03-17,59.1823,59.4842,58.9714,59.1473,47531521.234942
2017-03-20,59.1823,59.4247,59.0095,59.202,16010735.041019
2017-03-21,59.4375,59.7205,58.4713,58.5455,29218476.35842
2017-03-22,58.4624,59.3943,58.4624,59.2898,22681214.790704
2017-03-23,59.2097,59.4794,59.0524,59.1473,21133882.725082
2017-03-24,59.3758,59.6748,59.0477,59.2459,23935048.933464
2017-03-27,58.9256,59.4646,58.6715,59.3562,18805765.507776
2017-03-28,59.2273,59.6922,58.9441,59.5281,20556683.794356
2017-03-29,59.3758,59.7205,59.2166,59.6922,14096172.747403
2017-03-30,59.6473,60.1592,59.5936,59.915,16328753.406387
2017-03-31,59.8603,60.3494,59.6748,60.0488,21910024.861868
2017-04-03,60.0019,60.122,59.4375,59.7646,22375059.405182
2017-04-04,59.6219,60.0019,59.5194,59.9314,13858853.769052
2017-04-05,60.4492,60.4961,59.6708,59.7743,22578081.502386
2017-04-06,59.8125,60.2285,59.7021,59.9314,19104780.786159
2017-04-07,60.0389,60.1406,59.6669,59.8865,15473813.112719
2017-04-10,59.8223,60.0116,59.5936,59.747,17028262.761486
2017-04-11,59.8125,59.8223,59.1294,59.7021,20609986.833941
2017-04-12,59.6473,59.7303,59.366,59.4745,18070316.043547
2017-04-13,59.5281,60.0488,59.2195,59.2195,18437051.767416
2017-04-17,59.2995,59.7119,59.2724,59.7021,15955328.055323
2017-04-18,59.5663,59.915,59.4119,59.6219,15974232.855775
2017-04-19,59.8603,59.9472,59.1648,59.2995,23775785.8439
2017-04-20,59.6833,59.9472,59.3943,59.7205,22798210.575536
2017-04-21,59.877,60.8155,59.6748,60.5431,34305180.214868
2017-04-24,61.5276,61.6886,61.1797,61.5734,32600939.841217
2017-04-25,61.9106,62.0354,61.636,61.9289,33155709.989733
2017-04-26,62.0706,62.2824,61.6525,61.8448,28699883.844826
2017-04-27,62.136,62.345,61.6193,62.2473,37672635.548744
2017-04-28,62.8293,63.0405,61.7161,62.4205,43375950.212084
2017-05-01,62.6196,63.4118,62.4565,63.2855,35017132.030833
2017-05-02,63.5591,63.5591,63.0307,63.186,25807578.376682
2017-05-03,63.2613,63.2613,62.6471,62.9859,31698984.79848
2017-05-04,62.9399,62.9859,62.5833,62.7386,23784586.583933
2017-05-05,62.8208,62.9399,62.4445,62.9116,20979869.774522
2017-05-08,62.8841,62.9565,62.3831,62.8571,20349380.090028
2017-05-09,62.7855,63.1664,62.6196,62.9486,25056167.58892
2017-05-10,62.9019,63.4204,62.8371,63.1949,19669951.902331
2017-05-11,62.3276,62.6655,62.1086,62.4205,31555469.054477
2017-05-12,62.5551,62.5551,62.0354,62.345,19028998.797277
2017-05-15,62.1262,62.4396,61.6103,62.3929,33957947.201198
2017-05-16,62.5659,63.6783,62.5034,63.651,38102597.156824
2017-05-17,63.1713,63.365,61.8332,61.8792,33255783.085873
2017-05-18,61.805,62.4748,61.5685,62.0872,27482469.981864
2017-05-19,61.8976,62.4445,61.8332,62.0696,29340884.04551
2017-05-22,62.2562,62.8161,61.8976,62.768,17683979.322945
2017-05-23,63.0171,63.0435,62.7046,62.98,16820321.218508
2017-05-24,63.1529,63.1624,62.768,63.062,15993460.158915
2017-05-25,63.2466,64.0798,63.19,63.8395,23815715.772006
2017-05-26,64.0075,64.3924,63.7467,64.1519,21500509.924238
2017-05-30,63.9986,64.5642,63.9802,64.5642,18601474.899995
2017-05-31,64.6765,64.8663,64.0163,64.0425,33204793.875099
2017-06-01,64.4109,64.7509,63.6892,64.281,23527312.3678
2017-06-02,64.5925,65.8946,64.4109,65.7959,37771908.019163
2017-06-05,65.9951,66.841,65.8477,66.2802,36319885.224251
2017-06-06,66.299,66.5928,66.2715,66.5,34358567.207535
2017-06-07,66.6055,66.7295,65.9765,66.38,24299574.234145
2017-06-08,66.4903,66.5,65.5644,65.9765,26676561.358842
2017-06-09,66.0558,66.0976,62.8949,64.4822,53592420.736344
2017-06-12,63.5034,64.1334,62.4748,63.9889,52041071.208659
2017-06-13,64.2076,64.9422,64.1519,64.7878,27543206.964374
2017-06-14,65.0252,65.199,63.6685,64.4372,27790587.002788
2017-06-15,63.5221,64.3844,63.0895,64.0981,28417485.133533
2017-06-16,63.9439,64.2126,63.4752,64.189,52648221.936689
2017-06-19,64.648,65.0565,64.5094,64.988,25759381.117754
2017-06-20,64.9422,64.988,64.0702,64.1071,23458385.86464
2017-06-21,64.3844,64.7595,64.1334,64.4372,21691566.659791
2017-06-22,64.6861,64.733,63.9264,64.4283,24648054.25821
2017-06-23,64.2722,65.3358,64.115,65.2999,29522572.845828
2017-06-26,65.4735,65.7596,64.5973,64.6765,21274651.565234
2017-06-27,64.2896,64.3553,63.436,63.4654,27496767.601054
2017-06-28,63.4654,64.0435,63.0795,64.0075,28139441.744264
2017-06-29,63.6217,63.7213,62.4396,62.8062,31514944.28808
2017-06-30,63.0697,63.6217,63.0346,63.2094,26336689.597012
2017-07-03,63.5759,63.8199,62.3745,62.5122,17628827.267945
2017-07-05,62.5893,63.6783,62.5561,63.3452,23080585.739011
2017-07-06,62.6021,63.0697,62.4664,62.8773,23019030.725873
2017-07-07,62.9993,64.0425,62.9993,63.6959,17655572.467091
2017-07-10,63.6959,64.4197,63.4556,64.1696,16364537.895172
2017-07-11,64.189,64.8115,63.9606,64.1793,19039578.933095
2017-07-12,64.8202,65.3632,64.6951,65.245,19353964.791991
2017-07-13,65.5644,66.0606,65.3924,65.8143,22103576.642031
2017-07-14,66.2442,67.1887,65.9853,66.7394,28202298.030155
2017-07-17,66.7591,67.3539,66.6838,67.2619,23758482.294892
2017-07-18,67.0245,67.2991,66.63,67.2161,28781082.855052
2017-07-19,67.3987,67.8949,67.3539,67.7298,24183753.792445
2017-07-20,68.0209,68.1341,67.1974,68.059,43504867.33439
2017-07-21,67.3539,68.1244,67.0948,67.6655,50494067.788632
2017-07-24,67.426,67.6273,67.0609,67.4904,23150062.032469
2017-07-25,67.6742,68.1441,67.3987,68.0305,24000401.287781
2017-07-26,68.1683,68.2054,67.6829,67.9048,17699849.526672
2017-07-27,67.6359,68.2444,66.3184,67.0869,39046972.053185
2017-07-28,66.6397,67.2248,66.5189,66.9765,19412204.682256
2017-07-31,67.2161,67.3442,66.3985,66.6662,25677973.248642
2017-08-01,67.0342,67.3253,66.4737,66.5548,22689081.808667
2017-08-02,66.5284,66.537,65.5126,66.2628,28884999.364185
2017-08-03,66.1982,66.4268,65.8819,66.1623,19859766.746581
2017-08-04,66.3614,66.9765,66.2442,66.6485,24622125.042058
2017-08-07,66.7591,66.8489,66.2628,66.3887,20397263.036812
2017-08-08,66.1074,67.0609,65.7959,66.7491,24035370.817392
2017-08-09,66.253,66.4903,66.0704,66.4551,24219611.99613
2017-08-10,65.9307,66.1982,65.4265,65.4821,26049171.795429
2017-08-11,65.6669,66.6662,65.3632,66.4816,23379881.543541
2017-08-14,66.9963,67.6019,66.8908,67.4817,21898151.643842
2017-08-15,67.8432,67.8432,67.3342,67.4994,20799005.147741
2017-08-16,67.6107,68.3119,67.4535,67.8969,19684023.257729
2017-08-17,67.8343,68.1,66.7453,66.7453,24353355.396764
2017-08-18,66.6253,67.1497,66.3115,66.8282,20350680.338964
2017-08-21,66.8107,66.8203,66.0995,66.5129,19214191.102991
2017-08-22,66.6972,67.5169,66.6972,67.4436,15548024.564698
2017-08-23,67.2609,67.4339,66.8634,67.0412,14924925.822768
2017-08-24,67.0589,67.1683,66.4395,67.013,18546052.557027
2017-08-25,67.1683,67.6196,66.8203,67.1301,13875893.173
2017-08-28,67.3529,67.3811,66.879,67.1397,15795932.89323
2017-08-29,66.6055,67.4436,66.4208,67.3432,12445560.987481
2017-08-30,67.3078,68.4106,67.1387,68.229,18324986.690356
2017-08-31,68.2483,69.1052,68.0334,68.9558,29988268.775607
2017-09-01,68.8726,68.8999,67.8881,68.1644,23573998.471273
2017-09-05,67.6107,68.1194,67.2785,67.8607,24118512.010477
2017-09-06,67.9779,68.2582,67.6196,67.6665,17935898.970631
2017-09-07,67.924,68.773,67.8519,68.5327,18948714.056575
2017-09-08,68.5228,68.6253,68.0707,68.2005,15949731.865815
2017-09-11,68.5034,69.0902,68.5034,68.9165,19417253.129103
2017-09-12,68.9165,69.3619,68.5592,68.8462,15618305.579151
2017-09-13,69.0765,69.3521,68.7271,69.3347,14485648.494173
2017-09-14,69.141,69.5945,68.6997,68.9264,17032147.127201
2017-09-15,68.9848,69.5008,68.2838,69.4273,41779115.519508
2017-09-18,69.3521,70.035,69.1791,69.2869,25280671.436632
2017-09-19,69.3347,69.7956,69.151,69.5486,17105814.93179
2017-09-20,69.4634,69.6471,68.5034,69.0863,22552080.61897
2017-09-21,69.2418,69.3619,68.3217,68.4106,20798903.789753
2017-09-22,68.2094,68.6899,68.0803,68.5981,15289903.651031
2017-09-25,68.3021,68.4487,67.2238,67.5353,26184848.164556
2017-09-26,67.9163,68.0434,67.2884,67.5353,19541128.971288
2017-09-27,67.8049,68.3764,67.4535,68.0803,21139411.342597
2017-09-28,67.7962,68.1909,67.5841,68.1,11801621.40515
2017-09-29,68.1644,68.7133,68.1097,68.6703,18522253.906255
2017-10-02,68.8726,69.151,68.4887,68.7819,16593034.633311
2017-10-03,68.8375,69.0307,68.3989,68.4586,13219277.699285
2017-10-04,68.2191,68.8824,67.9496,68.8559,14421787.842768
2017-10-05,69.3443,70.1726,69.1052,70.035,22985238.58703
2017-10-06,69.7576,70.0897,69.6383,70.0604,15128489.519727
2017-10-09,70.035,70.5711,69.9342,70.3329,12351355.392635
2017-10-10,70.3689,70.6423,70.1922,70.3329,15122770.472052
2017-10-11,70.3943,70.4851,70.0163,70.448,16684658.159015
2017-10-12,70.5144,71.2529,70.404,71.0948,18732947.472174
2017-10-13,71.5282,71.7872,71.2529,71.4385,16617984.055583
2017-10-16,71.3723,71.7295,71.3056,71.584,13409628.000382
2017-10-17,71.42,71.5567,71.2168,71.5282,17439071.805143
2017-10-18,71.6027,71.7676,71.3244,71.547,14415067.50103
2017-10-19,71.509,71.841,71.3056,71.8223,16365978.407181
2017-10-20,72.2004,72.8,72.1095,72.6526,24791557.716398
2017-10-23,72.8188,73.143,72.6046,72.6712,22356446.392876
2017-10-24,72.7374,73.0119,72.3311,72.6994,18836365.381911
2017-10-25,72.4407,72.922,71.9161,72.4896,22130200.006829
2017-10-26,73.0119,73.2171,72.595,72.6046,34278992.996565
2017-10-27,77.7776,79.4663,77.0791,77.2608,77043441.25387
2017-10-30,77.251,77.7364,76.6121,77.3381,34447703.879173
2017-10-31,77.7686,77.7686,76.6159,76.6826,29381882.839667
2017-11-01,77.1446,77.2138,76.4042,76.6826,24197692.051496
2017-11-02,76.838,77.8635,76.6258,77.4846,26026096.984024
2017-11-03,77.5129,77.9377,76.8839,77.5676,19127804.40666
